Flow Key,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Packets,Total Fwd Packets,Total Backword Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow MB/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Average Fwd Segment Size,Average Bwd Segment Size,Packet Length List,Label
192.168.78.128:50560 -> 10.0.0.1:3128,192.168.78.128,50560,10.0.0.1,3128,6,02.09.2020 4:58,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:40950 -> 192.168.78.2:53,192.168.78.129,40950,192.168.78.2,53,6,02.09.2020 4:54,20998989,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28573,0.00000,0.23811,5249747.25000,5826413.10401,13753871.00000,1005822.00000,7245118.00000,2415039.33333,1645363.37963,4223188.00000,1005822.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19049,0.04762,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
10.0.0.1:3128 -> 192.168.78.128:50390,10.0.0.1,3128,192.168.78.128,50390,6,02.09.2020 4:54,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50414,10.0.0.1,3128,192.168.78.128,50414,6,02.09.2020 4:54,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:40952 -> 192.168.78.2:53,192.168.78.129,40952,192.168.78.2,53,6,02.09.2020 4:54,20995804,3,2,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28577,0.00000,0.14289,10497902.00000,13394066.14671,19968937.00000,1026867.00000,1026867.00000,1026867.00000,0.00000,1026867.00000,1026867.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80,20,0.09526,0.04763,0,6,2.00000,3.46410,12.00000,2.00000,0.00000,6.00000,2,0
192.168.78.129:80 -> 192.168.78.1:42086,192.168.78.129,80,192.168.78.1,42086,6,02.09.2020 4:54,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42094,192.168.78.129,80,192.168.78.1,42094,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42091,192.168.78.129,80,192.168.78.1,42091,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42098,192.168.78.129,80,192.168.78.1,42098,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42093,192.168.78.129,80,192.168.78.1,42093,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42089,192.168.78.129,80,192.168.78.1,42089,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:65527,10.0.0.1,3128,192.168.78.128,65527,6,02.09.2020 4:54,119997674,5,3,2,267,12,89,89,89.00000,0.00000,6,6,6.00000,0.00000,2.32505,0.00000,0.04167,29999418.50000,34572159.84927,59943195.00000,55656.00000,119997674.00000,59998837.00000,19.79899,59998851.00000,59998823.00000,60005639.00000,60005639.00000,0.00000,60005639.00000,60005639.00000,60,40,0.02500,0.01667,6,89,55.80000,45.46097,2066.70000,55.80000,89.00000,6.00000,4,0
192.168.78.129:80 -> 192.168.78.1:42095,192.168.78.129,80,192.168.78.1,42095,6,02.09.2020 4:55,19,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,631578.94737,0.63158,105263.15789,19.00000,0.00000,19.00000,19.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,52631.57895,52631.57895,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.129:80 -> 192.168.78.1:42108,192.168.78.129,80,192.168.78.1,42108,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42105,192.168.78.129,80,192.168.78.1,42105,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42107,192.168.78.129,80,192.168.78.1,42107,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42106,192.168.78.129,80,192.168.78.1,42106,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42103,192.168.78.129,80,192.168.78.1,42103,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50372,10.0.0.1,3128,192.168.78.128,50372,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.128:50565 -> 10.0.0.1:3128,192.168.78.128,50565,10.0.0.1,3128,6,02.09.2020 4:59,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42148,192.168.78.129,80,192.168.78.1,42148,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42145,192.168.78.129,80,192.168.78.1,42145,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.1:42143 -> 192.168.78.129:80,192.168.78.1,42143,192.168.78.129,80,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42141,192.168.78.129,80,192.168.78.1,42141,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42135,192.168.78.129,80,192.168.78.1,42135,6,02.09.2020 4:55,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42149,192.168.78.129,80,192.168.78.1,42149,6,02.09.2020 4:55,26,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,461538.46154,0.46154,76923.07692,26.00000,0.00000,26.00000,26.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,38461.53846,38461.53846,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.129:42940 -> 192.168.137.1:27017,192.168.78.129,42940,192.168.137.1,27017,6,02.09.2020 4:55,68466,11,6,5,508,987,382,0,84.66667,151.44988,768,2,197.40000,330.56437,21835.65565,0.02184,160.66369,6846.60000,13716.56254,40697.00000,59.00000,68466.00000,13693.20000,18681.50225,42787.00000,141.00000,26896.00000,6724.00000,10537.68026,22487.00000,365.00000,140,104,87.63474,73.02895,0,768,135.90909,242.16459,58643.69091,135.90909,84.66667,197.40000,10,0
192.168.78.129:49972 -> 192.168.137.165:5432,192.168.78.129,49972,192.168.137.165,5432,6,02.09.2020 4:55,20997093,6,5,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28575,0.00000,0.28575,4199418.60000,2861180.26456,8191518.00000,1016221.00000,15416042.00000,3854010.50000,3181156.75577,8191518.00000,1016221.00000,0.00000,0.00000,0.00000,0.00000,0.00000,200,20,0.23813,0.04763,0,6,1.00000,2.44949,6.00000,1.00000,0.00000,6.00000,5,0
192.168.78.129:80 -> 192.168.78.1:42168,192.168.78.129,80,192.168.78.1,42168,6,02.09.2020 4:56,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42183,192.168.78.129,80,192.168.78.1,42183,6,02.09.2020 4:56,19,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,631578.94737,0.63158,105263.15789,19.00000,0.00000,19.00000,19.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,52631.57895,52631.57895,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.129:80 -> 192.168.78.1:42170,192.168.78.129,80,192.168.78.1,42170,6,02.09.2020 4:56,15,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,800000.00000,0.80000,133333.33333,15.00000,0.00000,15.00000,15.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,66666.66667,66666.66667,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.129:80 -> 192.168.78.1:42173,192.168.78.129,80,192.168.78.1,42173,6,02.09.2020 4:56,21,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,571428.57143,0.57143,95238.09524,21.00000,0.00000,21.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,47619.04762,47619.04762,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.1:42188 -> 192.168.78.129:80,192.168.78.1,42188,192.168.78.129,80,6,02.09.2020 4:56,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42178,192.168.78.129,80,192.168.78.1,42178,6,02.09.2020 4:56,18,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,666666.66667,0.66667,111111.11111,18.00000,0.00000,18.00000,18.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,55555.55556,55555.55556,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.129:80 -> 192.168.78.1:42186,192.168.78.129,80,192.168.78.1,42186,6,02.09.2020 4:56,22,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,545454.54545,0.54545,90909.09091,22.00000,0.00000,22.00000,22.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,45454.54545,45454.54545,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.129:80 -> 192.168.78.1:42175,192.168.78.129,80,192.168.78.1,42175,6,02.09.2020 4:56,14,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,857142.85714,0.85714,142857.14286,14.00000,0.00000,14.00000,14.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,71428.57143,71428.57143,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.129:80 -> 192.168.78.1:42177,192.168.78.129,80,192.168.78.1,42177,6,02.09.2020 4:56,14,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,857142.85714,0.85714,142857.14286,14.00000,0.00000,14.00000,14.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,71428.57143,71428.57143,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.129:80 -> 192.168.78.1:42197,192.168.78.129,80,192.168.78.1,42197,6,02.09.2020 4:56,23,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,521739.13043,0.52174,86956.52174,23.00000,0.00000,23.00000,23.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,43478.26087,43478.26087,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,0
192.168.78.129:80 -> 192.168.78.1:42181,192.168.78.129,80,192.168.78.1,42181,6,02.09.2020 4:56,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50570,10.0.0.1,3128,192.168.78.128,50570,6,02.09.2020 5:00,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.1:42187 -> 192.168.78.129:80,192.168.78.1,42187,192.168.78.129,80,6,02.09.2020 4:56,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.1:42196 -> 192.168.78.129:80,192.168.78.1,42196,192.168.78.129,80,6,02.09.2020 4:56,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:80 -> 192.168.78.1:42193,192.168.78.129,80,192.168.78.1,42193,6,02.09.2020 4:56,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50574,10.0.0.1,3128,192.168.78.128,50574,6,02.09.2020 4:58,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.128:63768 -> 10.0.0.1:3128,192.168.78.128,63768,10.0.0.1,3128,6,02.09.2020 4:57,101368,7,3,4,972,173,927,6,324.00000,522.47392,92,6,43.25000,44.02556,11295.47786,0.01130,69.05532,16894.66667,22151.96293,49339.00000,85.00000,101368.00000,50684.00000,54915.32684,89515.00000,11853.00000,51916.00000,17305.33333,20413.89640,40091.00000,684.00000,60,80,29.59514,39.46018,6,927,163.57143,338.35231,114482.28571,163.57143,324.00000,43.25000,6,0
192.168.78.129:40962 -> 192.168.78.2:53,192.168.78.129,40962,192.168.78.2,53,6,02.09.2020 4:57,20995356,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28578,0.00000,0.23815,5248839.00000,5871778.02518,13838674.00000,1013374.00000,7156682.00000,2385560.66667,1589493.27796,4127266.00000,1013374.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19052,0.04763,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
192.168.78.129:40964 -> 192.168.78.2:53,192.168.78.129,40964,192.168.78.2,53,6,02.09.2020 4:57,20992704,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28581,0.00000,0.23818,5248176.00000,5888483.55969,13867516.00000,1008959.00000,7125188.00000,2375062.66667,1575651.16443,4098786.00000,1008959.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19054,0.04764,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
192.168.78.129:40966 -> 192.168.78.2:53,192.168.78.129,40966,192.168.78.2,53,6,02.09.2020 4:57,21001834,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28569,0.00000,0.23807,5250458.50000,5897003.61079,13890565.00000,1030961.00000,7111269.00000,2370423.00000,1547368.89295,4064230.00000,1030961.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19046,0.04761,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
10.0.0.1:3128 -> 192.168.78.128:50556,10.0.0.1,3128,192.168.78.128,50556,6,02.09.2020 4:57,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50550,10.0.0.1,3128,192.168.78.128,50550,6,02.09.2020 4:57,99,3,2,1,12,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,181818.18182,0.18182,30303.03030,49.50000,26.16295,68.00000,31.00000,68.00000,68.00000,0.00000,68.00000,68.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,20,20202.02020,10101.01010,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,2,0
192.168.78.129:40968 -> 192.168.78.2:53,192.168.78.129,40968,192.168.78.2,53,6,02.09.2020 4:57,20994843,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28578,0.00000,0.23815,5248710.75000,5900998.01929,13893776.00000,1020754.00000,7101067.00000,2367022.33333,1551740.20088,4064153.00000,1020754.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19052,0.04763,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
192.168.78.128:50553 -> 10.0.0.1:3128,192.168.78.128,50553,10.0.0.1,3128,6,02.09.2020 4:57,93,3,2,1,12,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,193548.38710,0.19355,32258.06452,46.50000,20.50610,61.00000,32.00000,93.00000,93.00000,0.00000,93.00000,93.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,20,21505.37634,10752.68817,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,2,0
192.168.78.129:40970 -> 192.168.78.2:53,192.168.78.129,40970,192.168.78.2,53,6,02.09.2020 4:58,21000225,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28571,0.00000,0.23809,5250056.25000,5910806.55608,13909030.00000,1010926.00000,7091195.00000,2363731.66667,1556031.36632,4064181.00000,1010926.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19047,0.04762,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
192.168.78.129:40972 -> 192.168.78.2:53,192.168.78.129,40972,192.168.78.2,53,6,02.09.2020 4:58,21000156,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28571,0.00000,0.23809,5250039.00000,5918152.27957,13919182.00000,1001668.00000,7080974.00000,2360324.66667,1560158.97802,4064170.00000,1001668.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19047,0.04762,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
192.168.78.129:40974 -> 192.168.78.2:53,192.168.78.129,40974,192.168.78.2,53,6,02.09.2020 4:58,20998730,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28573,0.00000,0.23811,5249682.50000,5919127.23997,13927494.00000,1022914.00000,7071236.00000,2357078.66667,1533349.04857,4032210.00000,1022914.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19049,0.04762,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
192.168.78.129:40976 -> 192.168.78.2:53,192.168.78.129,40976,192.168.78.2,53,6,02.09.2020 4:58,21000222,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28571,0.00000,0.23809,5250055.50000,5927089.64420,13939027.00000,1013906.00000,7061195.00000,2353731.66667,1537347.38766,4032152.00000,1013906.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19047,0.04762,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
